Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9
4,6,8,-1,-1,611.5,20,5,1,4,4,4,4,6,-1,-1,-1,-1
5,44,34,25,15,633.85,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,602.5,42,35,1,4,4,4,4,6,-1,-1,-1,-1
8,44,6,15,25,630.85,30,31,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,605,26,35,1,4,4,4,4,6,-1,-1,-1,-1
39,40,14,2,5,639.35,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,600,49,6,1,4,4,4,4,6,-1,-1,-1,-1
2,26,14,7,47,639.85,32,45,0,3,4,4,2,3,6,-1,-1,-1
4,6,8,-1,-1,629.5,20,13,1,4,4,4,4,2,6,-1,-1,-1
45,47,31,29,27,554.35,6,5,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,729,16,21,1,4,4,4,4,6,-1,-1,-1,-1
5,49,35,23,14,548.1,22,26,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,734.75,4,45,1,4,4,4,4,6,-1,-1,-1,-1
14,29,48,31,49,662.5,-1,-1,1,3,4,4,4,3,7,-1,-1,-1
4,6,8,-1,-1,582.1,51,38,0,2,4,4,2,-2,6,-1,-1,-1
17,5,37,3,32,630.5,15,12,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,611.1,0,8,1,3,4,2,2,6,-1,-1,-1,-1
8,38,10,9,30,662.5,48,5,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,578.1,16,26,1,3,4,4,2,6,-1,-1,-1,-1
49,13,20,50,35,673.5,8,34,0,2,4,4,2,3,6,-1,-1,-1
4,6,8,-1,-1,565.1,26,42,1,3,4,4,4,2,6,-1,-1,-1
39,12,46,25,23,730,34,5,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,508.1,50,9,0,3,4,4,4,6,-1,-1,-1,-1
3,22,45,34,2,702.5,42,41,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,533.1,40,4,1,3,4,2,2,6,-1,-1,-1,-1
36,50,32,27,28,837,48,31,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,396.1,37,38,0,2,4,3,4,6,-1,-1,-1,-1
49,38,14,13,23,782,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,447.6,15,26,1,3,4,4,2,6,-1,-1,-1,-1
24,25,23,6,9,671,51,33,1,2,-2,4,3,4,3,4,6,-1
5,8,11,-1,-1,555.6,16,19,0,2,3,2,-2,2,-2,4,6,-1
20,43,25,1,2,600,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,747.1,21,17,1,3,4,4,3,4,6,-1,-1,-1
14,23,36,40,17,612,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,884.1,26,47,1,3,4,4,4,6,-1,-1,-1,-1
13,47,31,30,20,600,-1,-1,1,2,-2,2,4,4,3,7,-1,-1
5,7,9,-1,-1,895.6,28,40,0,2,3,3,4,2,-2,6,-1,-1
14,23,12,42,16,279,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,603,5,13,1,3,4,2,2,6,-1,-1,-1,-1
17,41,24,18,21,188.5,44,49,1,9,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,692.5,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1
38,13,27,15,14,373.5,22,20,1,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,603,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
27,21,34,35,11,692,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,707.5,36,20,1,3,4,2,4,6,-1,-1,-1,-1
33,39,10,11,28,685.5,21,38,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,713,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
5,40,34,33,11,733,51,4,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,665,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
16,32,3,33,40,831.5,37,36,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,603,-1,-1,0,2,2,9,7,-1,-1,-1,-1,-1
16,10,45,44,33,1328.5,28,46,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,703.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
44,20,26,28,25,956,-1,-1,0,2,3,3,4,4,7,-1,-1,-1
5,7,9,-1,-1,602.5,35,45,1,2,-2,2,4,4,6,-1,-1,-1
31,38,40,45,16,698,20,25,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,859.5,50,30,0,2,3,3,4,4,6,-1,-1,-1
15,37,42,26,19,468,27,33,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1088.5,44,28,1,3,4,4,4,6,-1,-1,-1,-1
38,36,47,34,43,503.5,27,51,0,2,4,4,2,3,6,-1,-1,-1
4,6,8,-1,-1,1052.5,19,48,1,3,4,4,4,2,6,-1,-1,-1
23,48,3,31,40,512.25,-1,-1,1,2,-2,4,4,3,4,3,7,-1
5,7,10,-1,-1,1043.25,49,33,0,2,3,4,2,-2,2,-2,6,-1
49,37,11,13,25,665.5,36,44,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,532,43,30,1,3,4,2,4,6,-1,-1,-1,-1
2,21,18,19,37,733,-1,-1,0,2,2,3,7,-1,-1,-1,-1,-1
6,8,8,-1,-1,461.5,38,51,1,2,3,9,6,-1,-1,-1,-1,-1
38,6,30,48,39,740.5,49,29,0,2,3,4,2,-2,3,6,-1,-1
5,7,10,-1,-1,431.2,34,32,1,2,-2,4,4,3,2,6,-1,-1
21,14,10,23,25,1115.5,26,20,1,3,4,3,4,4,2,6,-1,-1
4,7,9,-1,-1,416,-1,-1,0,2,2,-2,4,2,3,7,-1,-1
23,4,18,8,19,1262,51,47,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,269,15,13,0,2,2,9,6,-1,-1,-1,-1,-1
16,41,25,0,50,812.5,-1,-1,1,3,4,2,4,3,7,-1,-1,-1
4,6,8,-1,-1,715.5,34,49,0,2,4,3,2,-2,6,-1,-1,-1
25,1,37,24,41,611.05,39,29,1,3,4,2,2,3,6,-1,-1,-1
4,8,11,-1,-1,603,21,45,0,2,2,3,9,-2,6,-1,-1,-1
25,45,26,33,6,611,51,42,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,800.05,49,40,1,2,-2,2,4,4,6,-1,-1,-1
44,5,3,12,0,765,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,434.5,37,47,1,3,4,2,4,6,-1,-1,-1,-1
8,22,13,41,29,737,37,9,0,2,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,777.3,-1,-1,1,3,4,2,4,3,7,-1,-1,-1
6,25,24,7,22,867,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,646.3,14,27,1,3,4,2,4,6,-1,-1,-1,-1
23,29,0,39,8,600,22,11,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,482.4,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
39,26,12,34,32,688,36,44,0,2,3,2,-2,2,9,6,-1,-1
5,8,12,-1,-1,823.3,6,7,1,2,-2,4,3,4,9,6,-1,-1
12,20,42,29,2,617.5,46,30,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,463.9,-1,-1,1,3,4,4,4,3,7,-1,-1,-1
0,46,35,10,2,1227.5,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,570,47,13,1,3,4,2,2,6,-1,-1,-1,-1
40,31,16,36,39,767,48,44,0,2,2,2,9,6,-1,-1,-1,-1
6,10,10,-1,-1,1358.5,42,45,1,2,3,4,9,6,-1,-1,-1,-1
1,34,43,45,6,1515,39,28,1,3,4,3,4,2,3,6,-1,-1
4,7,12,-1,-1,609.5,-1,-1,0,2,2,-2,2,9,-2,7,-1,-1
24,29,18,41,44,170,51,13,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,494.5,46,4,0,2,4,4,4,6,-1,-1,-1,-1
1,50,18,11,9,145.5,49,35,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,517,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
29,25,30,8,16,160,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,501.5,48,19,1,3,4,2,4,6,-1,-1,-1,-1
17,33,1,41,19,115,50,32,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,545.5,48,15,1,2,-2,6,-1,-1,-1,-1,-1,-1
20,21,42,45,28,229.5,25,31,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,430.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
38,25,24,28,16,235,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,424,49,30,1,3,4,4,4,6,-1,-1,-1,-1
47,14,10,27,19,234.5,34,42,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,423.5,50,16,0,2,4,4,3,6,-1,-1,-1,-1
25,37,20,50,12,360,41,26,1,3,2,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,360,-1,-1,0,2,3,3,4,7,-1,-1,-1,-1
21,24,7,22,46,370.5,44,16,0,3,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,347,43,9,1,4,4,4,2,6,-1,-1,-1,-1
47,20,28,21,11,385,45,41,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,332,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
19,14,5,35,23,393.5,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,562.5,9,40,1,4,2,2,2,6,-1,-1,-1,-1
25,32,5,31,9,304.5,36,28,1,4,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,269.5,35,42,0,3,2,-2,2,-2,4,6,-1,-1
46,47,8,12,6,277.5,40,19,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,296,1,21,1,4,4,4,4,6,-1,-1,-1,-1
14,26,8,41,9,377.5,15,12,1,2,3,4,2,9,6,-1,-1,-1
6,12,12,-1,-1,463,-1,-1,0,3,2,2,2,3,7,-1,-1,-1
49,47,15,8,28,744,51,35,1,2,-2,4,2,4,3,6,-1,-1
5,7,9,-1,-1,604,50,6,0,2,3,4,3,2,-2,6,-1,-1
30,18,13,7,41,963.5,29,45,1,3,4,3,4,9,6,-1,-1,-1
4,7,11,-1,-1,384,43,28,0,2,2,-2,2,9,6,-1,-1,-1
5,23,35,29,7,570.5,-1,-1,0,2,3,2,9,-2,7,-1,-1,-1
5,10,10,-1,-1,776,37,38,1,2,-2,2,2,3,6,-1,-1,-1
23,6,14,0,7,603,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,1343,48,24,1,3,4,3,4,4,6,-1,-1,-1
46,33,27,18,43,612,13,49,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,1332,6,50,1,3,4,3,4,4,6,-1,-1,-1
22,18,4,7,14,431,44,31,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,600,51,28,0,2,4,4,3,6,-1,-1,-1,-1
39,8,26,32,13,760.5,47,27,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,600,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
18,8,5,46,29,775,24,21,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,609,7,23,0,2,4,4,3,6,-1,-1,-1,-1
36,21,48,6,7,1057.5,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,623.5,34,23,1,4,4,3,4,4,6,-1,-1,-1
10,26,0,41,46,1074.5,17,40,0,3,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,604.5,9,35,1,4,4,3,4,3,4,6,-1,-1
24,22,11,44,35,1009,48,2,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,685.5,5,30,1,4,4,4,4,6,-1,-1,-1,-1
13,4,39,8,37,930.5,50,10,0,3,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,762,15,33,1,4,4,2,4,3,6,-1,-1,-1
18,0,45,51,42,873.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,818.5,9,20,1,4,4,4,4,6,-1,-1,-1,-1
31,17,44,27,6,716.5,45,14,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,600,28,37,1,3,4,3,4,2,6,-1,-1,-1
38,17,19,42,28,824,45,39,1,2,-2,2,2,9,6,-1,-1,-1
5,7,9,-1,-1,600,40,20,0,2,3,3,3,9,6,-1,-1,-1
21,24,33,49,32,647.5,44,39,1,3,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1169.5,20,45,0,2,3,4,4,6,-1,-1,-1,-1
46,27,12,48,13,641.5,-1,-1,1,3,4,3,4,3,4,3,7,-1
4,7,10,-1,-1,1423,49,19,0,2,2,-2,2,-2,2,-2,6,-1
25,39,47,48,49,689,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,1667.5,31,36,1,3,4,3,4,4,6,-1,-1,-1
51,12,39,36,10,700.5,15,11,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,846.5,43,45,1,3,4,3,4,4,6,-1,-1,-1
14,51,23,9,10,889.5,39,48,1,3,4,2,9,6,-1,-1,-1,-1
4,10,10,-1,-1,656.5,-1,-1,0,2,2,2,9,7,-1,-1,-1,-1
10,17,33,39,32,194,23,50,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,616.5,18,22,0,2,2,-2,4,3,6,-1,-1,-1
49,32,33,11,4,116,43,40,0,3,4,2,-2,2,-2,6,-1,-1
4,6,9,-1,-1,694,50,12,1,4,4,4,3,4,3,6,-1,-1
6,36,19,34,1,129.5,35,48,1,9,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,678.5,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1
43,8,47,27,44,264,48,41,0,2,4,2,-2,2,9,6,-1,-1
4,6,9,-1,-1,606,50,34,1,3,4,4,3,4,9,6,-1,-1
34,5,36,0,43,719,35,30,1,3,4,2,4,3,4,3,6,-1
4,8,11,-1,-1,600,26,21,0,2,2,3,2,-2,2,-2,6,-1
17,38,22,35,40,541.2,16,31,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,178,8,19,1,3,4,4,2,6,-1,-1,-1,-1
41,10,0,35,19,548.7,37,34,1,3,4,2,4,3,6,-1,-1,-1
4,6,8,-1,-1,345.75,33,38,0,2,4,3,2,-2,6,-1,-1,-1
28,43,51,48,18,554.45,-1,-1,1,3,4,4,4,3,7,-1,-1,-1
4,6,8,-1,-1,339.5,9,29,0,2,4,4,2,-2,6,-1,-1,-1
50,6,15,34,32,322,-1,-1,0,3,3,3,4,4,7,-1,-1,-1
5,7,9,-1,-1,603,44,12,1,2,-2,2,4,4,6,-1,-1,-1
38,37,14,50,7,400,21,41,1,3,4,4,3,2,6,-1,-1,-1
4,6,9,-1,-1,482.4,5,49,0,2,4,2,-2,3,6,-1,-1,-1
40,18,41,37,32,288,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,593.9,42,38,1,3,4,3,4,4,6,-1,-1,-1
9,27,32,35,47,414.35,44,25,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,596.4,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
25,0,3,5,49,452.85,36,50,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,556.9,-1,-1,1,3,4,3,4,4,3,7,-1,-1
31,24,12,6,4,498.35,43,36,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,510.4,35,45,0,2,4,4,3,6,-1,-1,-1,-1
43,7,31,30,37,467.85,28,8,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,539.9,46,32,1,3,4,4,2,3,6,-1,-1,-1
23,47,32,14,8,215,49,28,1,9,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,424.4,10,50,0,2,3,6,-1,-1,-1,-1,-1,-1
23,9,30,31,10,205.5,24,49,0,3,3,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,626.5,16,48,1,2,-2,4,4,4,6,-1,-1,-1
16,47,15,4,28,205.25,25,46,1,3,4,3,4,3,4,3,6,-1
4,7,10,-1,-1,626.25,21,31,0,2,2,-2,2,-2,2,-2,6,-1
22,31,50,37,19,338.25,18,51,0,3,3,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,606,15,48,1,4,2,4,2,6,-1,-1,-1,-1
48,29,17,15,16,385.75,39,26,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,606,20,6,1,4,4,4,4,6,-1,-1,-1,-1
37,30,17,33,32,417.25,45,50,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,614.5,24,34,0,2,2,-2,4,3,6,-1,-1,-1
13,12,18,3,46,130.65,31,51,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,614,38,5,1,4,4,4,4,6,-1,-1,-1,-1
39,35,36,14,32,136.15,46,45,1,9,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,608,-1,-1,0,9,7,-1,-1,-1,-1,-1,-1,-1
40,30,20,13,42,325.75,32,47,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,704,45,34,0,2,4,4,4,6,-1,-1,-1,-1
36,21,50,18,3,265.8,16,49,1,3,4,3,4,9,6,-1,-1,-1
4,7,11,-1,-1,605.5,-1,-1,0,2,2,-2,2,3,7,-1,-1,-1
36,18,42,7,8,304.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,724.25,47,10,1,4,4,4,4,6,-1,-1,-1,-1
34,42,18,21,40,289.5,-1,-1,1,3,4,4,4,3,7,-1,-1,-1
4,6,8,-1,-1,738.75,35,11,0,2,4,4,2,-2,6,-1,-1,-1
30,39,45,1,16,223,33,17,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,803.75,35,3,1,4,4,4,4,6,-1,-1,-1,-1
45,22,21,6,19,639.6,50,41,0,2,3,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,606,35,27,1,2,-2,4,4,4,6,-1,-1,-1
32,42,30,9,50,166,2,35,0,3,2,3,4,4,6,-1,-1,-1
4,8,10,-1,-1,329,37,31,1,4,4,2,4,4,6,-1,-1,-1
17,36,16,43,24,647.6,47,22,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,626.5,50,35,0,2,4,4,4,6,-1,-1,-1,-1
20,28,32,17,6,167,23,51,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,855.75,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
48,26,13,7,18,587.6,49,31,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,685,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
5,10,49,12,47,536.1,29,51,1,3,4,3,4,3,4,3,6,-1
4,7,10,-1,-1,735,35,37,0,2,2,-2,2,-2,2,-2,6,-1
8,41,25,14,13,913.6,18,12,0,3,3,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,600,30,40,1,4,2,2,2,6,-1,-1,-1,-1
31,16,11,32,37,165.5,34,22,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,853.25,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
16,41,10,3,15,799.1,-1,-1,0,2,3,3,3,4,7,-1,-1,-1
5,7,9,-1,-1,834,30,29,1,2,-2,2,2,4,6,-1,-1,-1
39,26,8,0,41,214.5,46,34,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,801.75,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
45,43,3,32,35,680.6,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,951.5,48,21,1,4,4,4,4,6,-1,-1,-1,-1
43,35,45,5,0,104.5,46,27,0,3,2,9,6,-1,-1,-1,-1,-1
4,8,8,-1,-1,908.75,31,7,1,4,4,9,6,-1,-1,-1,-1,-1
16,5,12,20,44,397.6,41,33,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1232.5,51,6,0,2,4,4,4,6,-1,-1,-1,-1
3,47,42,18,32,205.5,30,49,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,807.25,51,21,1,3,4,4,4,6,-1,-1,-1,-1
47,43,21,38,34,388.1,9,46,0,3,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1241,42,24,1,4,4,2,4,6,-1,-1,-1,-1
32,45,43,40,10,228.5,31,44,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,783.25,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
30,5,34,1,27,240,-1,-1,1,3,4,4,2,3,7,-1,-1,-1
4,6,8,-1,-1,770.75,22,17,0,2,4,4,2,-2,6,-1,-1,-1
33,21,49,9,8,86,50,32,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,921.25,7,35,1,4,4,4,4,6,-1,-1,-1,-1
15,34,40,35,0,91.5,20,51,1,9,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,915.25,-1,-1,0,9,7,-1,-1,-1,-1,-1,-1,-1
30,10,7,20,14,533,29,35,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,600,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
25,20,46,50,1,674,26,51,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,603,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
48,17,29,32,5,778.5,-1,-1,0,2,3,3,2,-2,2,3,7,-1
5,7,10,-1,-1,608.5,49,41,1,2,-2,2,4,3,4,2,6,-1
41,51,16,46,14,190,25,47,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1196,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
34,38,46,30,1,791.9,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,600,47,3,1,3,4,3,4,4,6,-1,-1,-1
12,41,36,47,51,238.55,28,37,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,656.5,49,11,0,2,4,4,3,6,-1,-1,-1,-1
23,39,31,0,30,217.55,-1,-1,0,3,3,3,9,-2,7,-1,-1,-1
5,7,10,-1,-1,677,20,21,1,2,-2,2,2,3,6,-1,-1,-1
33,37,11,10,22,724.85,-1,-1,1,3,4,4,2,3,7,-1,-1,-1
4,6,8,-1,-1,600,24,29,0,2,4,4,2,-2,6,-1,-1,-1
0,2,27,43,6,604.85,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,719.5,49,17,1,3,4,4,4,6,-1,-1,-1,-1
17,29,50,21,35,586.85,30,26,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,737,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
27,28,17,32,39,694.35,33,26,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,629,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
38,16,20,13,6,711.85,-1,-1,0,2,3,3,3,3,7,-1,-1,-1
5,7,9,-1,-1,611,21,23,1,2,-2,2,2,9,6,-1,-1,-1
24,17,18,2,26,109.85,47,34,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1212.5,39,44,0,2,4,4,4,6,-1,-1,-1,-1
25,37,20,30,2,147.1,-1,-1,0,3,3,4,4,4,7,-1,-1,-1
5,7,9,-1,-1,1172.75,12,13,1,2,-2,4,4,4,6,-1,-1,-1
4,19,48,9,8,135.1,35,31,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1184.25,42,34,0,3,4,4,4,6,-1,-1,-1,-1
8,34,23,21,13,94.6,-1,-1,0,2,3,9,7,-1,-1,-1,-1,-1
5,7,7,-1,-1,1221.75,16,18,1,2,-2,2,6,-1,-1,-1,-1,-1
28,51,47,27,0,192.1,-1,-1,0,3,2,9,7,-1,-1,-1,-1,-1
7,7,7,-1,-1,1296.85,40,48,1,2,9,-2,6,-1,-1,-1,-1,-1
33,49,16,24,14,144.15,7,46,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,600,41,32,0,2,4,3,3,6,-1,-1,-1,-1
19,30,4,13,28,799.5,5,51,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1285.95,1,3,1,3,4,2,4,6,-1,-1,-1,-1
1,16,7,24,26,960,4,34,1,4,2,3,4,3,4,6,-1,-1
4,7,10,-1,-1,1123.95,-1,-1,0,3,2,-2,2,-2,4,7,-1,-1
31,22,0,26,42,1022.5,29,24,1,3,4,3,4,3,4,3,6,-1
4,7,10,-1,-1,1060.95,10,21,0,2,2,-2,2,-2,2,-2,6,-1
47,34,35,32,19,1326.5,31,42,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,754.45,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
26,4,44,16,29,1307.5,20,47,0,2,2,-2,4,2,3,6,-1,-1
4,7,9,-1,-1,771.95,34,25,1,3,4,3,4,4,2,6,-1,-1
43,7,22,19,44,1499,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,632.5,18,26,1,3,4,4,4,6,-1,-1,-1,-1
38,3,47,24,34,1432,37,48,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,697,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
2,30,26,10,40,1461.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,689.5,31,43,1,3,4,4,4,6,-1,-1,-1,-1
32,34,38,19,31,1437.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,713,37,30,1,3,4,3,4,4,6,-1,-1,-1
25,10,27,2,42,323.5,30,29,1,3,4,3,4,3,4,3,6,-1
4,7,10,-1,-1,600,26,46,0,2,2,-2,2,-2,2,-2,6,-1
47,27,39,9,37,87.5,31,28,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,835.5,51,32,1,2,-2,6,-1,-1,-1,-1,-1,-1
16,11,36,3,25,529.6,35,41,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,632.5,32,33,0,2,3,3,3,6,-1,-1,-1,-1
18,32,15,17,19,475.6,9,4,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,686,8,2,1,4,4,4,4,6,-1,-1,-1,-1
15,50,43,32,28,429.85,-1,-1,1,3,4,3,4,3,4,3,7,-1
4,7,10,-1,-1,729.25,34,49,0,2,2,-2,2,-2,2,-2,6,-1
7,31,6,18,21,184.85,51,34,1,2,-2,2,4,2,6,-1,-1,-1
5,7,9,-1,-1,973.75,28,25,0,2,3,3,4,3,6,-1,-1,-1
13,17,1,33,21,114,6,49,0,3,2,3,3,9,-2,6,-1,-1
