Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9
4,8,10,-1,-1,269.5,22,13,0,2,2,3,4,3,6,-1,-1,-1
33,42,13,49,36,231.5,51,23,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,201,-1,-1,0,2,3,4,4,4,7,-1,-1,-1
37,7,13,4,48,227.8,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,173.5,28,39,1,3,4,2,4,6,-1,-1,-1,-1
37,4,31,34,0,153.1,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,262.5,15,5,1,4,4,4,4,6,-1,-1,-1,-1
40,47,5,36,44,238.1,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,201.5,50,4,1,3,4,3,4,4,6,-1,-1,-1
7,9,45,12,0,278.8,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,56,23,15,1,3,4,3,4,4,6,-1,-1,-1
48,14,18,27,31,264.5,21,10,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,189.5,-1,-1,1,3,4,3,4,3,4,3,7,-1
18,51,19,27,38,226.1,-1,-1,1,2,-2,2,2,4,3,7,-1,-1
5,7,9,-1,-1,213,17,46,0,3,3,3,3,2,-2,6,-1,-1
11,14,7,22,40,137.7,33,49,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,277.1,43,24,0,2,4,2,-2,4,6,-1,-1,-1
47,40,48,6,8,268.8,0,19,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,65.5,22,30,0,3,4,4,4,6,-1,-1,-1,-1
12,51,29,14,32,342,20,21,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,111.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
33,28,18,46,39,268.8,22,8,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,65.3,50,24,0,3,4,4,4,6,-1,-1,-1,-1
33,47,25,28,3,220.85,9,21,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,209.5,2,6,0,2,4,4,4,6,-1,-1,-1,-1
13,18,3,47,42,369.5,34,31,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,200,25,50,0,2,4,4,4,6,-1,-1,-1,-1
7,30,43,37,21,16.95,51,29,1,9,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,374.05,40,24,0,2,6,-1,-1,-1,-1,-1,-1,-1
27,24,19,20,17,138.85,6,14,0,2,3,4,3,2,-2,6,-1,-1
5,7,9,-1,-1,290,29,49,1,2,-2,4,2,4,3,6,-1,-1
1,3,19,20,35,246.6,5,7,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,241,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
0,45,32,21,10,29.85,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,390.5,34,27,1,3,4,3,4,4,6,-1,-1,-1
22,38,41,28,39,277.8,3,35,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,55.9,49,0,0,3,4,4,4,6,-1,-1,-1,-1
36,34,16,44,35,21.85,51,22,1,9,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,398,50,2,0,2,6,-1,-1,-1,-1,-1,-1,-1
39,12,38,49,18,23.6,31,4,1,4,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,395.75,15,23,0,3,3,4,4,6,-1,-1,-1,-1
50,31,0,47,39,265.1,16,44,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,221,17,5,1,3,4,2,4,6,-1,-1,-1,-1
4,11,2,15,20,276.6,45,50,1,2,-2,2,4,4,3,6,-1,-1
5,7,9,-1,-1,209,22,23,0,2,3,3,4,2,-2,6,-1,-1
34,49,43,19,15,284.8,18,6,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,47.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
43,37,5,20,0,289.6,36,46,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,42.5,32,31,1,3,4,3,4,2,6,-1,-1,-1
39,34,23,13,47,25.6,38,28,0,2,2,9,6,-1,-1,-1,-1,-1
4,8,8,-1,-1,393.2,17,33,1,3,4,2,6,-1,-1,-1,-1,-1
42,15,7,43,44,213.5,50,5,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,343.2,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
33,1,11,18,7,206.5,41,37,1,3,4,2,4,3,4,6,-1,-1
4,8,11,-1,-1,227.1,32,22,0,2,2,3,2,-2,4,6,-1,-1
31,51,6,3,24,60.8,29,38,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,200,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
20,26,43,16,6,333.1,39,22,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,197.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
19,32,29,45,9,209.5,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1
4,7,10,-1,-1,268.5,35,44,1,3,4,3,4,3,2,6,-1,-1
29,12,40,4,7,49,48,18,1,9,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,368.1,21,20,0,2,6,-1,-1,-1,-1,-1,-1,-1
13,1,42,50,31,43.6,5,38,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,412.6,35,41,0,2,2,-2,4,3,6,-1,-1,-1
25,6,16,33,18,200,37,28,1,4,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,115.3,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1
35,40,43,50,9,204.5,29,46,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,110.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
16,48,13,5,34,318.4,47,31,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,209,1,40,1,3,4,4,4,6,-1,-1,-1,-1
31,12,3,16,50,201,29,39,0,2,3,9,-2,6,-1,-1,-1,-1
5,8,8,-1,-1,366.2,23,7,1,2,-2,2,3,6,-1,-1,-1,-1
31,43,19,18,14,399.5,36,39,0,2,3,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,202,21,22,1,9,-2,6,-1,-1,-1,-1,-1,-1
13,0,18,9,5,206.8,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,106.8,20,28,1,3,4,3,4,2,6,-1,-1,-1
17,46,20,27,26,286.7,19,14,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,109.5,10,49,1,3,4,2,2,6,-1,-1,-1,-1
40,26,8,2,48,21.6,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,432.9,14,4,1,4,4,4,4,6,-1,-1,-1,-1
26,43,49,51,48,300.2,-1,-1,1,3,4,4,3,4,3,7,-1,-1
4,6,9,-1,-1,95.5,47,50,0,2,4,2,-2,2,-2,6,-1,-1
32,16,35,8,13,202.1,10,24,1,4,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,85.4,-1,-1,0,3,4,2,-2,4,7,-1,-1,-1
34,36,7,37,44,19.6,33,46,1,9,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,434.7,-1,-1,0,2,7,-1,-1,-1,-1,-1,-1,-1
47,36,45,15,19,202,31,21,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,128.3,29,20,0,3,4,4,4,6,-1,-1,-1,-1
40,25,2,17,0,288.2,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,107,42,27,1,3,4,2,2,6,-1,-1,-1,-1
48,3,11,38,2,204,34,37,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,196,35,23,1,3,2,3,4,2,6,-1,-1,-1
46,3,39,35,6,308.7,49,29,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,85.5,38,30,0,2,2,-2,4,4,6,-1,-1,-1
30,8,41,40,15,203.65,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,126.9,20,28,1,3,4,2,4,6,-1,-1,-1,-1
41,38,10,20,22,300.7,36,25,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,93,5,9,1,3,4,2,2,6,-1,-1,-1,-1
18,5,49,24,10,244.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,200,8,15,1,3,4,3,4,4,6,-1,-1,-1
16,51,4,29,13,319.2,26,19,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,74,39,32,1,2,-2,2,4,4,6,-1,-1,-1
18,6,4,11,50,34.9,41,51,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,418.5,46,35,1,2,-2,6,-1,-1,-1,-1,-1,-1
4,35,47,44,20,69.3,-1,-1,1,3,4,3,4,2,4,3,7,-1
4,7,11,-1,-1,383.6,34,48,0,2,2,-2,2,3,2,-2,6,-1
34,38,40,45,8,200,51,16,0,2,4,2,3,6,-1,-1,-1,-1
4,6,10,-1,-1,140.2,35,49,1,3,4,2,9,6,-1,-1,-1,-1
24,45,42,17,34,338.3,-1,-1,0,2,3,4,3,3,7,-1,-1,-1
5,7,9,-1,-1,54,46,38,1,2,-2,4,2,2,6,-1,-1,-1
10,3,41,4,35,302.9,42,20,1,4,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,220.3,-1,-1,0,3,2,-2,4,3,7,-1,-1,-1
26,25,37,11,24,25.3,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,427.1,50,0,1,4,4,4,2,6,-1,-1,-1,-1
7,40,27,29,48,311.3,-1,-1,0,2,2,2,7,-1,-1,-1,-1,-1
8,8,8,-1,-1,80.1,51,50,1,2,2,9,6,-1,-1,-1,-1,-1
43,10,6,35,33,231.2,-1,-1,1,2,-2,4,4,4,3,7,-1,-1
5,7,9,-1,-1,159.7,16,19,0,3,3,4,4,2,-2,6,-1,-1
29,21,48,8,25,24.05,50,2,1,9,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,427.95,34,49,0,2,6,-1,-1,-1,-1,-1,-1,-1
30,31,5,9,46,239.8,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,203,18,44,1,3,4,4,4,6,-1,-1,-1,-1
15,31,3,40,37,218.2,7,41,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,172.2,14,13,1,3,4,3,4,3,4,3,6,-1
33,26,46,17,43,233.8,44,10,1,4,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,208.5,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1
1,7,14,38,50,201,32,43,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,235.7,16,21,1,3,4,4,4,6,-1,-1,-1,-1
31,19,8,4,30,261.3,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,180.5,18,13,1,3,4,3,4,4,6,-1,-1,-1
49,44,30,39,23,206.5,17,29,1,3,4,3,4,2,2,6,-1,-1
4,7,11,-1,-1,121.9,8,46,0,2,2,-2,2,3,3,6,-1,-1
38,34,44,26,12,51.75,37,1,0,3,3,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,200,10,49,1,2,-2,4,4,4,6,-1,-1,-1
37,4,34,33,16,23.05,26,24,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,457.25,20,21,1,2,-2,6,-1,-1,-1,-1,-1,-1
6,31,41,25,1,220.8,-1,-1,1,3,4,3,4,3,4,3,7,-1
4,7,10,-1,-1,225.2,9,17,0,2,2,-2,2,-2,2,-2,6,-1
1,32,45,7,50,41.6,10,40,0,3,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,437.8,33,9,1,4,4,3,4,3,4,3,6,-1
28,6,30,46,23,200,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,246.7,47,36,1,3,4,2,2,6,-1,-1,-1,-1
9,27,47,38,44,14.6,-1,-1,0,2,4,9,-2,7,-1,-1,-1,-1
4,6,9,-1,-1,464.3,45,1,1,3,4,2,3,6,-1,-1,-1,-1
3,22,28,43,18,203,-1,-1,1,3,4,3,4,3,4,3,7,-1
4,7,10,-1,-1,257.2,42,38,0,2,2,-2,2,-2,2,-2,6,-1
51,48,28,41,37,201,5,42,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,203,36,33,1,3,4,3,4,3,4,6,-1,-1
25,28,38,12,34,71.15,31,51,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,477.4,47,49,1,2,-2,6,-1,-1,-1,-1,-1,-1
23,38,8,43,44,29,47,29,1,3,4,9,6,-1,-1,-1,-1,-1
4,8,8,-1,-1,210.5,-1,-1,0,2,2,3,7,-1,-1,-1,-1,-1
21,35,43,2,10,208.5,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,299.2,20,47,1,3,4,2,2,6,-1,-1,-1,-1
41,43,11,30,38,246.5,13,47,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,151.1,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
34,5,1,48,22,144.6,33,35,1,3,4,3,4,2,2,6,-1,-1
4,7,11,-1,-1,403.25,-1,-1,0,2,2,-2,2,3,3,7,-1,-1
27,44,46,0,4,72,51,39,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,203,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
17,7,25,11,14,222,45,13,1,3,4,2,3,4,3,4,6,-1
4,9,12,-1,-1,293.7,28,0,0,2,2,2,-2,2,-2,4,6,-1
26,46,45,32,3,93.5,33,50,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,207.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
24,8,13,28,40,137.6,51,6,1,3,4,3,4,3,2,6,-1,-1
4,7,10,-1,-1,408.75,32,12,0,2,2,-2,2,-2,3,6,-1,-1
0,32,1,25,26,269.8,22,50,1,2,-2,4,4,4,3,6,-1,-1
7,9,11,-1,-1,127.1,16,5,0,3,3,4,4,2,-2,6,-1,-1
24,32,45,14,6,220.25,-1,-1,0,2,3,3,4,3,7,-1,-1,-1
5,7,9,-1,-1,137.1,46,38,1,2,-2,2,4,2,6,-1,-1,-1
15,45,9,2,48,279.3,25,34,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,117.1,31,40,0,3,4,4,4,6,-1,-1,-1,-1
25,24,33,17,38,226.5,-1,-1,0,2,3,3,3,3,7,-1,-1,-1
5,7,9,-1,-1,323.2,43,42,1,2,-2,2,2,2,6,-1,-1,-1
32,10,26,48,11,203,9,43,1,4,4,4,3,4,2,6,-1,-1
4,6,9,-1,-1,359.7,-1,-1,0,3,4,2,-2,2,3,7,-1,-1
20,44,15,40,28,83.2,32,33,1,3,4,3,4,3,4,3,6,-1
4,7,10,-1,-1,461.85,45,24,0,2,2,-2,2,-2,2,-2,6,-1
5,11,25,1,27,282.6,42,2,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,112.9,41,36,1,3,4,3,4,4,6,-1,-1,-1
0,7,8,19,25,224.5,12,10,1,4,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,337.7,-1,-1,0,3,2,-2,4,3,7,-1,-1,-1
47,38,29,39,14,119.3,51,26,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,209,24,27,0,2,4,4,4,6,-1,-1,-1,-1
10,18,28,36,42,294.1,-1,-1,0,2,2,-2,2,3,7,-1,-1,-1
4,7,11,-1,-1,100.9,23,37,1,3,4,3,4,9,6,-1,-1,-1
34,8,39,22,2,253.5,23,42,1,3,4,4,4,3,6,-1,-1,-1
4,6,8,-1,-1,307.7,26,17,0,2,4,4,2,-2,6,-1,-1,-1
51,37,20,26,24,133.2,42,49,1,2,-2,4,2,2,6,-1,-1,-1
5,7,9,-1,-1,410.85,-1,-1,0,2,3,4,3,3,7,-1,-1,-1
26,33,6,24,3,200,-1,-1,1,2,-2,2,4,3,4,3,7,-1
5,7,10,-1,-1,204.1,27,44,0,3,3,3,2,-2,2,-2,6,-1
11,30,19,12,43,207,13,41,0,2,2,3,2,-2,9,-2,6,-1
4,8,11,-1,-1,228,-1,-1,1,3,4,2,2,3,4,3,7,-1
40,50,45,24,6,102.3,16,20,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,224,44,5,0,2,4,4,3,6,-1,-1,-1,-1
15,40,18,17,44,190.2,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,352.85,46,28,1,3,4,4,2,6,-1,-1,-1,-1
22,18,23,43,40,39.3,10,50,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,286,6,5,1,9,-2,6,-1,-1,-1,-1,-1,-1
44,32,23,46,38,324,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,285.5,26,37,1,3,4,4,2,6,-1,-1,-1,-1
27,31,48,38,51,379.1,11,9,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,177.5,25,5,0,3,4,4,4,6,-1,-1,-1,-1
50,0,39,12,25,310,42,10,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,299,45,4,0,2,4,4,4,6,-1,-1,-1,-1
18,46,17,51,6,377.1,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,179.3,19,31,1,3,4,4,2,6,-1,-1,-1,-1
19,34,11,50,32,200,49,36,1,2,-2,4,2,2,6,-1,-1,-1
5,7,9,-1,-1,200,-1,-1,0,2,3,4,3,3,7,-1,-1,-1
6,23,1,15,36,364.6,46,5,0,2,3,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,190.4,47,19,1,3,2,2,2,6,-1,-1,-1,-1
19,37,43,28,42,138.7,-1,-1,0,2,3,4,2,-2,4,7,-1,-1
5,7,10,-1,-1,400.35,35,32,1,2,-2,4,4,3,4,6,-1,-1
24,28,8,33,40,200.8,22,34,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,220,46,31,1,3,4,3,4,3,4,6,-1,-1
18,46,8,45,39,200,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,309.2,26,19,1,3,4,3,4,4,6,-1,-1,-1
10,37,46,40,5,378.9,-1,-1,0,2,3,3,3,3,7,-1,-1,-1
5,7,9,-1,-1,174.9,24,38,1,2,-2,2,2,2,6,-1,-1,-1
18,44,0,9,37,241.3,16,14,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,200,39,24,0,2,2,-2,4,3,6,-1,-1,-1
39,25,40,34,49,336.9,37,21,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,216,7,19,1,3,4,2,4,6,-1,-1,-1,-1
28,12,0,45,41,346.4,22,29,1,3,4,4,3,4,3,6,-1,-1
4,6,9,-1,-1,206,33,16,0,2,4,2,-2,2,-2,6,-1,-1
14,22,12,41,19,193,26,35,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,55.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
5,28,18,44,34,224.8,35,46,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,215.5,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
47,1,21,50,18,199.8,28,14,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,48.3,3,9,0,3,4,4,4,6,-1,-1,-1,-1
48,35,37,2,3,197.8,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,50.1,46,29,1,3,4,4,4,6,-1,-1,-1,-1
23,33,22,2,0,367.9,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,184,46,31,1,3,4,3,4,4,6,-1,-1,-1
9,46,23,3,51,191.8,34,15,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,55.6,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
44,45,9,49,32,200,48,30,1,2,-2,2,4,4,3,6,-1,-1
5,7,9,-1,-1,351,41,23,0,3,3,3,4,2,-2,6,-1,-1
41,19,47,31,12,189.1,50,20,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,56.9,49,11,1,3,4,4,4,6,-1,-1,-1,-1
42,23,41,18,25,351.9,15,44,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,199.3,30,39,1,3,4,4,4,6,-1,-1,-1,-1
7,18,50,51,16,311.5,34,35,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,214.5,44,48,0,2,2,9,6,-1,-1,-1,-1,-1
7,0,22,1,14,250,49,25,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,300,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
36,12,20,25,11,283.8,41,42,1,3,4,2,2,3,6,-1,-1,-1
4,8,11,-1,-1,205,-1,-1,0,2,2,3,9,-2,7,-1,-1,-1
30,3,0,17,44,200,50,42,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,446.5,25,24,0,2,2,3,6,-1,-1,-1,-1,-1
2,15,8,30,41,204,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,72.2,48,7,1,3,4,3,4,2,6,-1,-1,-1
17,51,33,12,2,201,39,5,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,167,44,40,0,3,4,4,4,6,-1,-1,-1,-1
22,24,45,42,46,325.9,27,51,1,4,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,223.3,40,18,0,3,4,3,4,6,-1,-1,-1,-1
20,35,18,9,4,197,-1,-1,1,2,-2,4,4,4,3,7,-1,-1
5,7,9,-1,-1,110.5,48,21,0,3,3,4,4,2,-2,6,-1,-1
2,40,33,37,8,203,-1,-1,1,2,-2,2,4,4,3,7,-1,-1
5,7,9,-1,-1,117,20,42,0,3,3,3,4,2,-2,6,-1,-1
18,0,5,27,19,303.9,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,244.3,9,13,1,3,4,3,4,3,4,6,-1,-1
1,27,7,30,37,200,41,26,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,191.6,32,48,1,2,-2,2,4,4,6,-1,-1,-1
25,15,34,9,12,200,32,24,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,145.5,-1,-1,1,3,4,3,4,3,4,3,7,-1
51,24,43,6,14,267.9,-1,-1,1,3,4,4,3,4,3,7,-1,-1
4,6,9,-1,-1,279.8,48,12,0,2,4,2,-2,2,-2,6,-1,-1
4,13,16,40,19,274.5,49,25,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,70.3,2,47,1,3,4,2,2,6,-1,-1,-1,-1
50,19,42,28,34,286,32,4,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,58.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
27,16,23,35,45,206.1,38,22,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,119.1,46,40,0,2,2,-2,4,4,6,-1,-1,-1
41,33,47,19,25,193.45,22,29,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,337.8,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
12,17,37,0,18,246.9,13,46,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,300.1,2,49,1,3,4,3,4,2,6,-1,-1,-1
17,11,39,8,1,202,48,12,1,3,4,2,4,4,6,-1,-1,-1
4,8,10,-1,-1,133.6,45,36,0,2,2,3,4,4,6,-1,-1,-1
36,5,13,38,8,224,51,9,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,165.9,16,50,1,3,4,4,4,6,-1,-1,-1,-1
15,39,8,21,22,229.5,36,45,1,2,3,4,3,4,4,6,-1,-1
6,9,11,-1,-1,159.9,25,24,0,3,2,2,-2,4,4,6,-1,-1
43,4,2,20,51,202.95,6,38,0,2,2,3,4,4,6,-1,-1,-1
4,8,10,-1,-1,327.3,45,1,1,3,4,2,4,4,6,-1,-1,-1
38,23,40,1,17,200,-1,-1,0,2,2,4,3,3,7,-1,-1,-1
6,8,10,-1,-1,172.6,50,39,1,2,3,4,2,9,6,-1,-1,-1
42,11,19,45,40,268.9,47,27,0,2,2,3,4,3,6,-1,-1,-1
4,8,10,-1,-1,277.1,48,22,1,3,4,2,4,2,6,-1,-1,-1
23,0,43,32,35,223.45,19,18,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,305.8,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
18,20,21,34,46,310.4,-1,-1,0,2,3,2,-2,3,7,-1,-1,-1
4,6,9,-1,-1,234.7,16,24,1,3,2,2,3,2,6,-1,-1,-1
27,24,35,20,30,253.95,25,29,0,2,3,3,2,9,6,-1,-1,-1
5,7,11,-1,-1,274.8,38,26,1,2,-2,2,2,9,6,-1,-1,-1
51,14,11,50,20,277.3,39,31,0,2,3,3,3,4,6,-1,-1,-1
5,7,9,-1,-1,110.9,1,18,1,2,-2,2,2,4,6,-1,-1,-1
39,37,13,28,49,309.9,31,36,1,3,2,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,234.2,-1,-1,0,2,3,3,4,7,-1,-1,-1,-1
25,28,2,15,8,208.6,-1,-1,0,2,4,2,3,3,7,-1,-1,-1
4,6,10,-1,-1,361.2,26,24,1,3,4,4,2,2,6,-1,-1,-1
43,12,37,3,19,209,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,639.5,42,28,1,3,4,4,3,4,6,-1,-1,-1
50,51,19,13,43,353.9,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,189.2,33,41,1,3,4,4,2,6,-1,-1,-1,-1
47,35,22,6,7,519.4,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,206,24,34,1,3,4,3,4,4,6,-1,-1,-1
47,31,36,38,33,333.9,29,45,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,208.3,44,3,1,3,4,3,4,2,6,-1,-1,-1
0,22,8,24,31,268.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,331.2,30,46,1,3,4,3,4,2,6,-1,-1,-1
44,41,27,17,8,292.1,50,26,0,2,3,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,93.3,25,14,1,3,2,2,2,6,-1,-1,-1,-1
29,37,1,2,46,311.65,6,45,0,2,3,2,3,3,3,6,-1,-1
5,9,11,-1,-1,228.85,40,41,1,2,-2,4,2,2,2,6,-1,-1
17,30,18,38,5,120.9,25,35,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,275.4,1,48,0,2,4,4,3,6,-1,-1,-1,-1
33,43,47,8,9,110.9,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,284.9,7,40,1,4,4,4,4,6,-1,-1,-1,-1
11,30,37,14,21,208,3,7,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,656,40,44,0,2,4,4,4,6,-1,-1,-1,-1
